source_sheet,date,kind,start_time,restoration_time,equipment,panel,minute_lost
Outage & Limitation,2026-04-02,outage,01:50:00,02:04:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-04-02,outage,01:50:00,02:04:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-04-05,limitation,08:06:00,08:21:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-06,outage,14:53:00,15:12:00,"OG.1, GSK.3",J02,19.0
Outage & Limitation,2026-04-06,limitation,14:53:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-06,outage,14:53:00,23:59:00,"OG.2, GSK.2",J03,187.0
Outage & Limitation,2026-04-06,outage,15:18:00,15:50:00,"OG.3, NST.5",J14,32.0
Outage & Limitation,2026-04-06,limitation,15:18:00,22:29:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-06,outage,15:18:00,21:46:00,"OG.4, NST.2",J13,162.0
Outage & Limitation,2026-04-06,outage,15:18:00,16:20:00,"OG.5, NST.3",J11,62.0
Outage & Limitation,2026-04-06,outage,17:18:00,21:28:00,"OG.3, NST.5",J14,42.0
Outage & Limitation,2026-04-06,outage,17:18:00,21:47:00,"OG.5, NST.3",J11,42.0
Outage & Limitation,2026-04-06,outage,22:07:00,22:22:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-04-07,outage,00:00:00,00:48:00,"OG.2, GSK.2",J03,0.0
Outage & Limitation,2026-04-07,limitation,00:00:00,00:57:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-09,outage,09:08:00,21:32:00,"OG.1, GSK.3",J02,532.0
Outage & Limitation,2026-04-09,limitation,09:06:00,21:57:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-09,outage,09:06:00,09:24:00,"OG.2, GSK.2",J03,18.0
Outage & Limitation,2026-04-10,outage,10:02:00,10:17:00,"OG.1, GSK.3",J02,15.0
Outage & Limitation,2026-04-10,limitation,10:02:00,10:18:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-10,outage,10:02:00,10:18:00,"OG.2, GSK.2",J03,16.0
Outage & Limitation,2026-04-12,outage,09:04:00,09:29:00,"OG.1, GSK.3",J02,25.0
Outage & Limitation,2026-04-12,limitation,09:04:00,16:22:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-12,outage,09:04:00,16:22:00,"OG.2, GSK.2",J03,438.0
Outage & Limitation,2026-04-14,outage,19:30:00,20:13:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-04-14,limitation,17:37:00,20:17:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-14,outage,17:42:00,19:23:00,"OG.2, GSK.2",J03,18.0
Outage & Limitation,2026-04-15,outage,09:44:00,23:59:00,"OG.3, NST.5",J14,496.0
Outage & Limitation,2026-04-15,limitation,09:44:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-15,outage,09:44:00,23:59:00,"OG.4, NST.2",J13,496.0
Outage & Limitation,2026-04-15,outage,09:44:00,12:41:00,"OG.5, NST.3",J11,177.0
Outage & Limitation,2026-04-15,outage,20:13:00,23:59:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-04-16,outage,00:00:00,23:59:00,"OG.3, NST.5",J14,720.0
Outage & Limitation,2026-04-16,limitation,00:00:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-16,outage,00:00:00,04:12:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-04-16,outage,00:00:00,03:54:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-04-16,outage,21:24:00,21:37:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-04-16,outage,21:24:00,21:37:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-04-17,outage,00:00:00,23:59:00,"OG.3, NST.5",J14,720.0
Outage & Limitation,2026-04-17,limitation,00:00:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-18,outage,00:00:00,17:42:00,"OG.3, NST.5",J14,702.0
Outage & Limitation,2026-04-18,limitation,00:00:00,17:50:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-19,outage,13:23:00,13:24:00,"OG.1, GSK.3",J02,1.0
Outage & Limitation,2026-04-19,limitation,13:23:00,13:24:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-19,outage,13:23:00,13:24:00,"OG.2, GSK.2",J03,1.0
Outage & Limitation,2026-04-20,outage,17:54:00,18:20:00,"OG.3, NST.5",J14,6.0
Outage & Limitation,2026-04-20,limitation,17:54:00,18:20:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-20,outage,17:54:00,18:12:00,"OG.4, NST.2",J13,6.0
Outage & Limitation,2026-04-20,outage,17:54:00,18:12:00,"OG.5, NST.3",J11,6.0
Outage & Limitation,2026-04-22,outage,08:10:00,14:16:00,"OG.4, NST.2",J13,366.0
Outage & Limitation,2026-04-22,limitation,08:10:00,09:20:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-22,outage,11:25:00,11:41:00,"OG.3, NST.5",J14,16.0
Outage & Limitation,2026-04-22,limitation,11:25:00,11:50:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-22,outage,11:25:00,11:50:00,"OG.5, NST.3",J11,25.0
Outage & Limitation,2026-04-22,outage,12:28:00,12:42:00,"OG.1, GSK.3",J02,14.0
Outage & Limitation,2026-04-22,limitation,12:28:00,12:46:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-22,outage,12:28:00,12:46:00,"OG.2, GSK.2",J03,18.0
Outage & Limitation,2026-04-22,outage,13:31:00,13:56:00,"OG.3, NST.5",J14,25.0
Outage & Limitation,2026-04-22,limitation,12:08:00,14:16:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-22,outage,13:31:00,13:57:00,"OG.5, NST.3",J11,26.0
Outage & Limitation,2026-04-23,outage,13:44:00,14:02:00,"OG.3, NST.5",J14,18.0
Outage & Limitation,2026-04-23,limitation,08:18:00,15:33:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-23,outage,13:44:00,14:02:00,"OG.4, NST.2",J13,18.0
Outage & Limitation,2026-04-23,outage,08:18:00,15:33:00,"OG.5, NST.3",J11,435.0
Outage & Limitation,2026-04-23,outage,14:03:00,19:57:00,"OG.1, GSK.3",J02,237.0
Outage & Limitation,2026-04-23,limitation,12:28:00,12:46:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-04-23,outage,14:01:00,14:23:00,"OG.2, GSK.2",J03,22.0
Outage & Limitation,2026-04-24,outage,07:05:00,14:17:00,"OG.3, NST.5",J14,432.0
Outage & Limitation,2026-04-24,limitation,06:37:00,14:40:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-24,outage,17:07:00,23:59:00,"OG.3, NST.5",J14,53.0
Outage & Limitation,2026-04-24,limitation,17:07:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-24,outage,19:56:00,20:45:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-04-24,outage,19:56:00,20:52:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-04-24,outage,21:03:00,21:37:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-04-24,outage,21:03:00,21:42:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-04-25,outage,06:00:00,15:57:00,"OG.3, NST.5",J14,597.0
Outage & Limitation,2026-04-25,limitation,06:00:00,18:00:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-26,limitation,06:00:00,18:00:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-27,limitation,06:00:00,18:00:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-04-28,limitation,06:00:00,10:10:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-05-02,outage,16:12:00,16:31:00,"OG.3, NST.5",J14,19.0
Outage & Limitation,2026-05-02,limitation,16:12:00,17:04:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-05-02,outage,16:13:00,16:40:00,"OG.4, NST.2",J13,27.0
Outage & Limitation,2026-05-04,outage,22:38:00,23:59:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-05-04,limitation,22:38:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-05,outage,00:00:00,20:17:00,"OG.1, GSK.3",J02,720.0
Outage & Limitation,2026-05-05,limitation,00:00:00,20:46:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-05,outage,11:36:00,12:05:00,"OG.3, NST.5",J14,29.0
Outage & Limitation,2026-05-05,limitation,11:36:00,12:21:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-05-05,outage,11:36:00,11:49:00,"OG.4, NST.2",J13,13.0
Outage & Limitation,2026-05-05,outage,11:36:00,12:09:00,"OG.5, NST.3",J11,33.0
Outage & Limitation,2026-05-09,outage,10:57:00,21:36:00,"OG.1, GSK.3",J02,423.0
Outage & Limitation,2026-05-09,limitation,10:57:00,21:38:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-11,outage,20:42:00,23:59:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-05-11,limitation,20:42:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-05-11,outage,20:42:00,23:59:00,"OG.4, NST.2",J13,0.0
Outage & Limitation,2026-05-11,outage,20:42:00,23:59:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-05-12,outage,00:00:00,15:52:00,"OG.3, NST.5",J14,592.0
Outage & Limitation,2026-05-12,limitation,00:00:00,16:30:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-05-12,outage,00:00:00,16:30:00,"OG.4, NST.2",J13,630.0
Outage & Limitation,2026-05-12,outage,00:00:00,15:18:00,"OG.5, NST.3",J11,558.0
Outage & Limitation,2026-05-12,outage,13:48:00,14:09:00,"OG.1, GSK.3",J02,21.0
Outage & Limitation,2026-05-12,limitation,13:48:00,14:11:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-12,outage,13:48:00,14:11:00,"OG.2, GSK.2",J03,23.0
Outage & Limitation,2026-05-19,outage,08:37:00,09:01:00,"OG.1, GSK.3",J02,24.0
Outage & Limitation,2026-05-19,limitation,08:37:00,09:01:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-19,outage,08:37:00,08:56:00,"OG.2, GSK.2",J03,19.0
Outage & Limitation,2026-05-20,outage,11:51:00,12:27:00,"OG.1, GSK.3",J02,36.0
Outage & Limitation,2026-05-20,limitation,11:51:00,21:38:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-20,outage,11:51:00,20:33:00,"OG.2, GSK.2",J03,369.0
Outage & Limitation,2026-05-20,outage,20:48:00,21:38:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-05-27,outage,13:06:00,22:40:00,"OG.1, GSK.3",J02,294.0
Outage & Limitation,2026-05-27,limitation,13:06:00,22:40:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-29,outage,20:13:00,23:59:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-05-29,limitation,20:21:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-30,outage,00:00:00,16:00:00,"OG.1, GSK.3",J02,600.0
Outage & Limitation,2026-05-30,limitation,00:00:00,16:00:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-05-30,outage,13:32:00,16:00:00,"OG.2, GSK.2",J03,148.0
Outage & Limitation,2026-06-04,outage,09:22:00,13:34:00,"OG.4, NST.2",J13,252.0
Outage & Limitation,2026-06-04,limitation,09:01:00,13:39:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-06-05,outage,09:45:00,10:41:00,"OG.3, NST.5",J14,56.0
Outage & Limitation,2026-06-05,limitation,09:45:00,20:23:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-06-05,outage,09:45:00,20:23:00,"OG.4, NST.2",J13,495.0
Outage & Limitation,2026-06-05,outage,09:56:00,10:48:00,"OG.5, NST.3",J11,52.0
Outage & Limitation,2026-06-05,outage,16:02:00,17:34:00,"OG.5, NST.3",J11,92.0
Outage & Limitation,2026-06-10,outage,17:39:00,19:17:00,"OG.3, NST.5",J14,21.0
Outage & Limitation,2026-06-10,limitation,17:00:00,21:24:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-06-10,outage,17:14:00,21:09:00,"OG.4, NST.2",J13,46.0
Outage & Limitation,2026-06-10,outage,19:22:00,20:46:00,"OG.5, NST.3",J11,0.0
Outage & Limitation,2026-06-14,outage,10:42:00,17:08:00,"OG.1, GSK.3",J02,386.0
Outage & Limitation,2026-06-14,limitation,10:34:00,17:09:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-06-14,outage,10:42:00,17:09:00,"OG.2, GSK.2",J03,387.0
Outage & Limitation,2026-06-18,outage,12:00:00,12:36:00,"OG.3, NST.5",J14,36.0
Outage & Limitation,2026-06-18,limitation,12:00:00,12:58:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-06-18,outage,12:00:00,12:58:00,"OG.4, NST.2",J13,58.0
Outage & Limitation,2026-06-18,outage,12:00:00,12:48:00,"OG.5, NST.3",J11,48.0
Outage & Limitation,2026-06-19,outage,19:25:00,19:36:00,"OG.3, NST.5",J14,0.0
Outage & Limitation,2026-06-19,limitation,19:25:00,19:36:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-06-20,limitation,11:24:00,11:38:00,STS 1 - STS 5,"J02, J03, J07, J08",
Outage & Limitation,2026-06-27,outage,07:22:00,07:49:00,"OG.3, NST.5",J14,27.0
Outage & Limitation,2026-06-27,limitation,07:22:00,07:49:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Outage & Limitation,2026-06-27,outage,07:22:00,07:49:00,"OG.4, NST.2",J13,27.0
Outage & Limitation,2026-06-29,outage,18:52:00,19:28:00,"OG.1, GSK.3",J02,0.0
Outage & Limitation,2026-06-29,limitation,18:27:00,19:31:00,STS 1 - STS 5,"J02, J03, J07, J08",
Juni 2026,2026-06-04,outage,09:22:00,13:34:00,"OG.4, NST.2",J13,252.0
Juni 2026,2026-06-04,limitation,09:01:00,13:39:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Juni 2026,2026-06-05,outage,09:45:00,10:41:00,"OG.3, NST.5",J14,56.0
Juni 2026,2026-06-05,limitation,09:45:00,20:23:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Juni 2026,2026-06-05,outage,09:45:00,20:23:00,"OG.4, NST.2",J13,495.0
Juni 2026,2026-06-05,outage,09:56:00,10:48:00,"OG.5, NST.3",J11,52.0
Juni 2026,2026-06-05,outage,16:02:00,17:34:00,"OG.5, NST.3",J11,92.0
Juni 2026,2026-06-10,outage,17:39:00,19:17:00,"OG.3, NST.5",J14,21.0
Juni 2026,2026-06-10,limitation,17:00:00,21:24:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Juni 2026,2026-06-10,outage,17:14:00,21:09:00,"OG.4, NST.2",J13,46.0
Juni 2026,2026-06-10,outage,19:22:00,20:46:00,"OG.5, NST.3",J11,0.0
Juni 2026,2026-06-14,outage,10:42:00,17:08:00,"OG.1, GSK.3",J02,386.0
Juni 2026,2026-06-14,limitation,10:34:00,17:09:00,STS 1 - STS 5,"J02, J03, J07, J08",
Juni 2026,2026-06-14,outage,10:42:00,17:09:00,"OG.2, GSK.2",J03,387.0
Juni 2026,2026-06-18,outage,12:00:00,12:36:00,"OG.3, NST.5",J14,36.0
Juni 2026,2026-06-18,limitation,12:00:00,12:58:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Juni 2026,2026-06-18,outage,12:00:00,12:58:00,"OG.4, NST.2",J13,58.0
Juni 2026,2026-06-18,outage,12:00:00,12:48:00,"OG.5, NST.3",J11,48.0
Juni 2026,2026-06-19,outage,19:25:00,19:36:00,"OG.3, NST.5",J14,0.0
Juni 2026,2026-06-19,limitation,19:25:00,19:36:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Juni 2026,2026-06-20,limitation,11:24:00,11:38:00,STS 1 - STS 5,"J02, J03, J07, J08",
Juni 2026,2026-06-27,outage,07:22:00,07:49:00,"OG.3, NST.5",J14,27.0
Juni 2026,2026-06-27,limitation,07:22:00,07:49:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Juni 2026,2026-06-27,outage,07:22:00,07:49:00,"OG.4, NST.2",J13,27.0
Juni 2026,2026-06-29,outage,18:52:00,19:28:00,"OG.1, GSK.3",J02,0.0
Juni 2026,2026-06-29,limitation,18:27:00,19:31:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-02,outage,16:12:00,16:31:00,"OG.3, NST.5",J14,19.0
Mei 2026,2026-05-02,limitation,16:12:00,17:04:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Mei 2026,2026-05-02,outage,16:13:00,16:40:00,"OG.4, NST.2",J13,27.0
Mei 2026,2026-05-04,outage,22:38:00,23:59:00,"OG.1, GSK.3",J02,0.0
Mei 2026,2026-05-04,limitation,22:38:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-05,outage,00:00:00,20:17:00,"OG.1, GSK.3",J02,720.0
Mei 2026,2026-05-05,limitation,00:00:00,20:46:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-05,outage,11:36:00,12:05:00,"OG.3, NST.5",J14,29.0
Mei 2026,2026-05-05,limitation,11:36:00,12:21:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Mei 2026,2026-05-05,outage,11:36:00,11:49:00,"OG.4, NST.2",J13,13.0
Mei 2026,2026-05-05,outage,11:36:00,12:09:00,"OG.5, NST.3",J11,33.0
Mei 2026,2026-05-09,outage,10:57:00,21:36:00,"OG.1, GSK.3",J02,423.0
Mei 2026,2026-05-09,limitation,10:57:00,21:38:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-11,outage,20:42:00,23:59:00,"OG.3, NST.5",J14,0.0
Mei 2026,2026-05-11,limitation,20:42:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Mei 2026,2026-05-11,outage,20:42:00,23:59:00,"OG.4, NST.2",J13,0.0
Mei 2026,2026-05-11,outage,20:42:00,23:59:00,"OG.5, NST.3",J11,0.0
Mei 2026,2026-05-12,outage,00:00:00,15:52:00,"OG.3, NST.5",J14,592.0
Mei 2026,2026-05-12,limitation,00:00:00,16:30:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
Mei 2026,2026-05-12,outage,00:00:00,16:30:00,"OG.4, NST.2",J13,630.0
Mei 2026,2026-05-12,outage,00:00:00,15:18:00,"OG.5, NST.3",J11,558.0
Mei 2026,2026-05-12,outage,13:48:00,14:09:00,"OG.1, GSK.3",J02,21.0
Mei 2026,2026-05-12,limitation,13:48:00,14:11:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-12,outage,13:48:00,14:11:00,"OG.2, GSK.2",J03,23.0
Mei 2026,2026-05-19,outage,08:37:00,09:01:00,"OG.1, GSK.3",J02,24.0
Mei 2026,2026-05-19,limitation,08:37:00,09:01:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-19,outage,08:37:00,08:56:00,"OG.2, GSK.2",J03,19.0
Mei 2026,2026-05-20,outage,11:51:00,12:27:00,"OG.1, GSK.3",J02,36.0
Mei 2026,2026-05-20,limitation,11:51:00,21:38:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-20,outage,11:51:00,20:33:00,"OG.2, GSK.2",J03,369.0
Mei 2026,2026-05-20,outage,20:48:00,21:38:00,"OG.1, GSK.3",J02,0.0
Mei 2026,2026-05-27,outage,13:06:00,22:40:00,"OG.1, GSK.3",J02,294.0
Mei 2026,2026-05-27,limitation,13:06:00,22:40:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-29,outage,20:13:00,23:59:00,"OG.1, GSK.3",J02,0.0
Mei 2026,2026-05-29,limitation,20:21:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-30,outage,00:00:00,16:00:00,"OG.1, GSK.3",J02,600.0
Mei 2026,2026-05-30,limitation,00:00:00,16:00:00,STS 1 - STS 5,"J02, J03, J07, J08",
Mei 2026,2026-05-30,outage,13:32:00,16:00:00,"OG.2, GSK.2",J03,148.0
April 2026,2026-04-01,outage,05:20:00,13:23:00,"OG.1, GSK.3",J02,443.0
April 2026,2026-04-01,limitation,05:48:00,13:23:00,STS 1 - STS 5,"J02, J03, J07, J08",
April 2026,2026-04-02,outage,01:50:00,02:04:00,"OG.3, NST.5",J14,0.0
April 2026,2026-04-02,limitation,01:50:00,02:04:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
April 2026,2026-04-02,outage,01:50:00,02:04:00,"OG.4, NST.2",J13,0.0
April 2026,2026-04-02,outage,01:50:00,02:04:00,"OG.5, NST.3",J11,0.0
April 2026,2026-04-05,limitation,08:06:00,08:21:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
April 2026,2026-04-06,outage,14:53:00,15:12:00,"OG.1, GSK.3",J02,19.0
April 2026,2026-04-06,limitation,14:53:00,23:59:00,STS 1 - STS 5,"J02, J03, J07, J08",
April 2026,2026-04-06,outage,14:53:00,23:59:00,"OG.2, GSK.2",J03,187.0
April 2026,2026-04-06,outage,15:18:00,15:50:00,"OG.3, NST.5",J14,32.0
April 2026,2026-04-06,limitation,15:18:00,22:29:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
April 2026,2026-04-06,outage,15:18:00,21:46:00,"OG.4, NST.2",J13,162.0
April 2026,2026-04-06,outage,15:18:00,16:20:00,"OG.5, NST.3",J11,62.0
April 2026,2026-04-06,outage,17:18:00,21:28:00,"OG.3, NST.5",J14,42.0
April 2026,2026-04-06,outage,17:18:00,21:47:00,"OG.5, NST.3",J11,42.0
April 2026,2026-04-06,outage,22:07:00,22:22:00,"OG.4, NST.2",J13,0.0
April 2026,2026-04-07,outage,00:00:00,00:48:00,"OG.2, GSK.2",J03,0.0
April 2026,2026-04-07,limitation,00:00:00,00:57:00,STS 1 - STS 5,"J02, J03, J07, J08",
April 2026,2026-04-09,outage,09:08:00,21:32:00,"OG.1, GSK.3",J02,532.0
April 2026,2026-04-09,limitation,09:06:00,21:57:00,STS 1 - STS 5,"J02, J03, J07, J08",
April 2026,2026-04-09,outage,09:06:00,09:24:00,"OG.2, GSK.2",J03,18.0
April 2026,2026-04-10,outage,10:02:00,10:17:00,"OG.1, GSK.3",J02,15.0
April 2026,2026-04-10,limitation,10:02:00,10:18:00,STS 1 - STS 5,"J02, J03, J07, J08",
April 2026,2026-04-10,outage,10:02:00,10:18:00,"OG.2, GSK.2",J03,16.0
April 2026,2026-04-12,outage,09:04:00,09:29:00,"OG.1, GSK.3",J02,25.0
April 2026,2026-04-12,limitation,09:04:00,16:22:00,STS 1 - STS 5,"J02, J03, J07, J08",
April 2026,2026-04-12,outage,09:04:00,16:22:00,"OG.2, GSK.2",J03,438.0
April 2026,2026-04-14,outage,19:30:00,20:13:00,"OG.1, GSK.3",J02,0.0
April 2026,2026-04-14,limitation,17:37:00,20:17:00,STS 1 - STS 5,"J02, J03, J07, J08",
April 2026,2026-04-14,outage,17:42:00,19:23:00,"OG.2, GSK.2",J03,18.0
April 2026,2026-04-15,outage,09:44:00,23:59:00,"OG.3, NST.5",J14,496.0
April 2026,2026-04-15,limitation,09:44:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
April 2026,2026-04-15,outage,09:44:00,23:59:00,"OG.4, NST.2",J13,496.0
April 2026,2026-04-15,outage,09:44:00,12:41:00,"OG.5, NST.3",J11,177.0
April 2026,2026-04-15,outage,20:13:00,23:59:00,"OG.5, NST.3",J11,0.0
April 2026,2026-04-16,outage,00:00:00,23:59:00,"OG.3, NST.5",J14,720.0
April 2026,2026-04-16,limitation,00:00:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
April 2026,2026-04-16,outage,00:00:00,04:12:00,"OG.4, NST.2",J13,0.0
April 2026,2026-04-16,outage,00:00:00,03:54:00,"OG.5, NST.3",J11,0.0
April 2026,2026-04-16,outage,21:24:00,21:37:00,"OG.4, NST.2",J13,0.0
April 2026,2026-04-16,outage,21:24:00,21:37:00,"OG.5, NST.3",J11,0.0
April 2026,2026-04-17,outage,00:00:00,23:59:00,"OG.3, NST.5",J14,720.0
April 2026,2026-04-17,limitation,00:00:00,23:59:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
April 2026,2026-04-18,outage,00:00:00,17:42:00,"OG.3, NST.5",J14,702.0
April 2026,2026-04-18,limitation,00:00:00,17:50:00,"STS 6 - STS 10, STS BESS 1 - STS BESS 3","J10, J11, J12, J13, J17/J06",
April 2026,2026-04-19,outage,13:23:00,13:24:00,"OG.1, GSK.3",J02,1.0
