source_sheet,date,maintenance_type,area,equipment,trouble_description,action,start_time,stop_time,status,is_weather_station
Juli 2025,2025-07-23,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 2. External Outage, Trip Earth Fault stage 1 at OG.3, NST.2, and NST.3 due to disturbances at 20 kV network distribution","Normal shutdown, Reset alarm relay, Close CB, and Normal start",14:11:00,15:10:00,Close,False
Juli 2025,2025-07-23,Preventive,PV Module,PV string,Inspection,EL drone inspection,19:00:00,23:59:00,Close,False
Juli 2025,2025-07-24,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Juli 2025,2025-07-24,Preventive,PV Module,PV string,Inspection,EL drone inspection,19:00:00,23:59:00,Close,False
Juli 2025,2025-07-25,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Juli 2025,2025-07-25,Corrective,PLTS 20 kV Substation,MV Switchgear,"The request to lower the setpoint on busbar 1 was made due to manuver work to de-energize transformer 1 at Gersik Substation. Busbar 1 remained in normal operation with two couplers, OG.1 and OG.2, and no outage occurred.",Reducing the setpoint of busbar 1 from 24 MW to 7 MW,10:46:00,11:35:00,Close,False
Juli 2025,2025-07-25,Preventive,PV Module,PV string,Inspection,EL drone inspection,19:00:00,23:59:00,Close,False
Juli 2025,2025-07-26,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Juli 2025,2025-07-26,Preventive,PV Module,PV string,Inspection,EL drone inspection,19:00:00,23:59:00,Close,False
Juli 2025,2025-07-27,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Juli 2025,2025-07-28,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Juli 2025,2025-07-28,Corrective,PLTS 20 kV Substation,MV Switchgear,"The request to lower the setpoint on busbar 1 was made to ensure the reliability of the 20 kV distribution network in connection with a VVIP visit at IKN Airport. Busbar 1 remained in normal operation with two couplers, OG.1 and OG.2, and no outage occurred.",Reducing the setpoint of busbar 1 from 24 MW to 12 MW,14:39:00,17:59:00,Close,False
Juli 2025,2025-07-28,Preventive,PV Module,PV string,Inspection,EL drone inspection,19:00:00,23:59:00,Close,False
Juli 2025,2025-07-29,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Juli 2025,2025-07-30,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 2. External Outage, Trip at NST.5, NST.2, and NST.3 due to disturbances at 20 kV network distribution","Normal shutdown, Reset alarm relay, Close CB, and Normal start",07:13:00,08:17:00,Close,False
Juli 2025,2025-07-30,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Juli 2025,2025-07-31,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Juli 2025,2025-07-31,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 2. External Outage, Trip at NST.5, OG.4, and OG.5 due to a fault was identified at the 20 kV medium voltage overhead line (SUTM) termination in GIS.4 Substation.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",16:12:00,03:46:00,Close,False
Juli 2025,2025-07-31,Corrective,PLTS 20 kV Substation,MV Switchgear,External Outage,Request outage OG.4 due to repair work on the 20 kV medium voltage overhead line (SUTM) termination at GIS.4 Substation due to a fault.,18:24:00,03:46:00,Close,False
Agustus 2025,2025-08-01,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 1. External Outage, Trip at OG.1 and GSK.2 due to disturbances at 20 kV network distribution","Normal shutdown, Reset alarm relay, Close CB, and Normal start",07:16:00,07:43:00,Close,False
Agustus 2025,2025-08-01,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-01,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 1. External Outage, Trip at GSK.3 and GSK.2 due to disturbances at 20 kV network distribution","Normal shutdown, Reset alarm relay, Close CB, and Normal start",12:20:00,12:48:00,Close,False
Agustus 2025,2025-08-01,Corrective,Powerhouse,STS 2,Communication Loss,"Reading condition on SCADA was always at its last state and Enspire could not be accessed. Further tracing revealed a suspected fault in the pyranometer power cable at Weather Station 5. This suspicion was confirmed when unplugging the cable allowed the SmartLogger and SmartModule at STS 2 to power on again. As a temporary solution, the pyranometer power cable at Weather Station 5 was left disconnected, allowing STS 2 to be monitored again via SCADA.",12:20:00,19:30:00,Close,False
Agustus 2025,2025-08-01,Corrective,PLTS 20 kV Substation,MV Switchgear,"At 14:11, OG.1 on Busbar 1 experienced a momentary voltage loss due to an auto reclose event at GSK.3. Previously, OG.2 had already been in an outage condition (CB Open) since 12:20 due to a fault at GSK.2. Since GSK.3 performed an auto reclose, the voltage loss on OG.1 was brief, and it quickly resumed receiving power supply from GSK.3. Upon further investigation, it was found that the auto reclose at GSK.3 occurred because the PLTS generation reached 14.638 MW, clearly exceeding the limit of 12 MW. This happened because the setpoint for STS 2 could not be adjusted, resulting in the actual total setpoint for Busbar 1 exceeding 12 MW. The inability to adjust STS 2's setpoint was caused by a loss of communication on STS 2 starting at 12:20. As a mitigation measure, the setpoints of STS 1, 3, 4, and 5 were lowered to maintain the Busbar 1 total setpoint within the 12 MW limit, considering that STS 2 remained unadjustable. Upon inspection, it was found that the SmartLogger and SmartModule of STS 2 were not turning on, even though they were still receiving a single-phase 220 V power supply from the STS distribution panel. As a result, STS 2's setpoint remained unchangeable (last recorded at 4568 kW).","Normal shutdown, Reset alarm relay, Close CB, and Normal start",14:11:00,14:50:00,Close,False
Agustus 2025,2025-08-01,Preventive,PLTS 20 kV Substation,MV Switchgear,External Normalize,Request normalize OG.3 NST.5 which has been outage from July 31 at 16.35 due to a fault was identified at the 20 kV medium voltage overhead line (SUTM) termination in GIS.4 Substation.,17:20:00,17:39:00,Close,False
Agustus 2025,2025-08-01,Corrective,STS 2,Weather Station 5,"The power cable of the pyranometer is suspected to be faulty, causing the SmartLogger and SmartModule of STS 2 to shut down.","Disconnecting the pyranometer power cable from the SmartLogger and SmartModule of STS 2. For the time being, Weather Station 5 cannot be monitored through SCADA.",19:30:00,20:30:00,Close,True
Agustus 2025,2025-08-02,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-02,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 1. External Outage, Trip at GSK.3 due to disturbances at 20 kV network distribution. OG.2 has been outaged since August 1th at 12:34.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",12:17:00,12:44:00,Close,False
Agustus 2025,2025-08-03,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-03,Corrective,PLTS 20 kV Substation,MV Switchgear,External Normalize,Request normalize OG.2 GSK.2 which has been outage from August 1 at 12.34 due to disturbances at 20 kV network distribution.,19:00:00,20:30:00,Close,False
Agustus 2025,2025-08-04,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-04,Corrective,PLTS 20 kV Substation,MV Switchgear,"The request to lower the setpoint on busbar 1 was made due to transformer maneuvering work at the Gersik Substation. This maneuver aims to balance the power and voltage between the two transformers at the substation, so that the differences are not too significant and fluctuations can be avoided.",Reducing the setpoint of busbar 1 from 24 MW to 7 MW,14:06:00,15:08:00,Close,False
Agustus 2025,2025-08-05,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-05,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 1. External Outage, Trip at OG1 and OG2 due to disturbances at 20 kV network distribution.","Normal shutdown, Reset alarm relay, Close CB, and Normal start",06:32:00,06:53:00,Close,False
Agustus 2025,2025-08-05,Corrective,Inverter,Inverter 219,Communication disconected,"inverter 219 status is communication disconnected and can not be monitored by SCADA/enspire. however after visual inseption found that the inverter stiil active. After coordination with Huawei, it was recommended to perform an auto search device in  Enspire. Following this action, the inverter returned to normal operation and is now able to be monitored via SCADA/Enspire.",11:00:00,12:00:00,Close,False
Agustus 2025,2025-08-06,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-06,Corrective,Inverter,Inverter 308,Conducting power quality testing of the inverter by ZTPI,"The inverter was initially shut down. Power quality testing was then carried out by measuring the AC-side cable of the inverter after it was turned back on. Data was recorded over several hours. Upon completion of the test, the inverter was shut down again to safely remove the measuring equipment. The testing process concluded with the inverter being returned to normal operation.",14:40:00,18:00:00,Close,False
Agustus 2025,2025-08-06,Corrective,PV Module,Inverter 614 String 6,An MC4 connector was found to be burnt,PV Module replacement was performed at the location where the MC4 connector was found burnt,19:00:00,20:00:00,Close,False
Agustus 2025,2025-08-07,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-07,Corrective,inverter,Inverter 413,Conducting power quality testing of the inverter by ZTPI,The inverter was initially shut down. Power quality testing was then carried out by measuring the AC-side cable of the inverter after it was turned back on. Data was recorded over several hours.,11:00:00,18:00:00,Close,False
Agustus 2025,2025-08-07,Corrective,Powerhouse,J04 MV Switchgear,Conducting power quality testing of the inverter by ZTPI,"Power quality testing was performed by measuring the voltage and current on the low-voltage input cables at the panel low voltage cabinet, with data acquisition conducted continuously for 24 hours",17:00:00,14:00:00,Close,False
Agustus 2025,2025-08-07,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 1. External Outage, Trip at GSK3-OG1 due to disturbances at 20 kV network distribution. An attempt was made to energize OG1 via GSK3; however, GSK3 tripped upon operation. OG2 remained get feedback voltage as a result of the auto-reclose mechanism of GSK2","Reset alarm relay, Close CB, and Normal start",14:13:00,14:24:00,Close,False
Agustus 2025,2025-08-08,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-08,Corrective,inverter,Inverter 502,Conducting power quality testing of the inverter by ZTPI,The inverter was initially shut down. Power quality testing was then carried out by measuring the AC-side cable of the inverter after it was turned back on. Data was recorded over several hours.,10:00:00,18:00:00,Close,False
Agustus 2025,2025-08-08,Corrective,Powerhouse,J04 MV Switchgear,Conducting power quality testing of the inverter by ZTPI,"Power quality testing was carried out by measuring voltage and current. The ampere clamp initially installed on the protection relay input cable was relocated to the power meter input cable, This adjustment was made because the measured current data did not match the current indicated by the power meter, and the required data was based on the power meter readings.",14:00:00,17:00:00,Close,False
Agustus 2025,2025-08-09,Preventive,PV Module,PV Table,"Cleaning PV Module, Mowing.","Cleaning PV Modules that are dirty due to dust and particles, mowing to cut the plants.",09:00:00,16:00:00,Close,False
Agustus 2025,2025-08-09,Corrective,inverter,Inverter 609,Conducting power quality testing of the inverter by ZTPI,The inverter was initially shut down. Power quality testing was then carried out by measuring the AC-side cable of the inverter after it was turned back on. Data was recorded over several hours.,07:00:00,18:00:00,Close,False
Agustus 2025,2025-08-09,Corrective,PLTS 20 kV Substation,MV Switchgear,"Loss of feedback voltage at busbar 2. External Outage, OG3, OG4, and OG5 experienced a loss of voltage due to a disturbance in the PMCB ini 20kV network distribution, while the circuit breaker remained in the CLOSED position","Normal Open CB, Reset alarm relay, Close CB, and Normal start",13:18:00,14:56:00,Close,False
